model,forecast_step,store_id,item_id,day_id,date,actual_units,predicted_units
hist_gradient_boosting,1,WI_1,FOODS_3_019,d_1914,2016-04-25,0.0,1.1688296429637661
hist_gradient_boosting,1,WI_1,FOODS_3_020,d_1914,2016-04-25,4.0,3.244294092006691
hist_gradient_boosting,1,WI_1,FOODS_3_021,d_1914,2016-04-25,0.0,0.11929287906536382
hist_gradient_boosting,1,WI_1,FOODS_3_022,d_1914,2016-04-25,0.0,0.20517429341181398
hist_gradient_boosting,1,WI_1,FOODS_3_023,d_1914,2016-04-25,4.0,0.5817693751057728
hist_gradient_boosting,1,WI_1,FOODS_3_024,d_1914,2016-04-25,0.0,0.17480191202928103
hist_gradient_boosting,1,WI_1,FOODS_3_025,d_1914,2016-04-25,0.0,1.8120442290063792
hist_gradient_boosting,1,WI_1,FOODS_3_026,d_1914,2016-04-25,0.0,1.0149163600361522
hist_gradient_boosting,1,WI_1,FOODS_3_027,d_1914,2016-04-25,1.0,0.7063824414963262
hist_gradient_boosting,1,WI_1,FOODS_3_028,d_1914,2016-04-25,0.0,0.7922508409522985
hist_gradient_boosting,1,WI_1,FOODS_3_029,d_1914,2016-04-25,1.0,2.1295877503239833
hist_gradient_boosting,1,WI_1,FOODS_3_030,d_1914,2016-04-25,4.0,5.20368835479539
hist_gradient_boosting,1,WI_1,FOODS_3_031,d_1914,2016-04-25,1.0,1.0506842386604174
hist_gradient_boosting,1,WI_1,FOODS_3_032,d_1914,2016-04-25,1.0,1.2491638209445124
hist_gradient_boosting,1,WI_1,FOODS_3_033,d_1914,2016-04-25,0.0,0.5537454751610122
hist_gradient_boosting,1,WI_1,FOODS_3_034,d_1914,2016-04-25,0.0,0.6352425381180619
hist_gradient_boosting,1,WI_1,FOODS_3_035,d_1914,2016-04-25,1.0,0.7994869144324693
hist_gradient_boosting,1,WI_1,FOODS_3_036,d_1914,2016-04-25,0.0,0.3717304505327236
hist_gradient_boosting,1,WI_1,FOODS_3_037,d_1914,2016-04-25,2.0,1.8693431912523653
hist_gradient_boosting,1,WI_1,FOODS_3_038,d_1914,2016-04-25,0.0,1.0588475043279724
hist_gradient_boosting,1,WI_1,FOODS_3_039,d_1914,2016-04-25,5.0,4.868676436968057
hist_gradient_boosting,1,WI_1,FOODS_3_040,d_1914,2016-04-25,2.0,1.2046110861056494
hist_gradient_boosting,1,WI_1,FOODS_3_041,d_1914,2016-04-25,3.0,1.9865029760482729
hist_gradient_boosting,1,WI_1,FOODS_3_042,d_1914,2016-04-25,12.0,11.483790506953307
hist_gradient_boosting,1,WI_1,FOODS_3_043,d_1914,2016-04-25,2.0,1.0401672838529454
hist_gradient_boosting,1,WI_1,FOODS_3_044,d_1914,2016-04-25,1.0,1.4003203209205695
hist_gradient_boosting,1,WI_1,FOODS_3_045,d_1914,2016-04-25,0.0,0.6473239975090075
hist_gradient_boosting,1,WI_1,FOODS_3_046,d_1914,2016-04-25,2.0,1.2135849975238795
hist_gradient_boosting,1,WI_1,FOODS_3_047,d_1914,2016-04-25,0.0,1.631771525794483
hist_gradient_boosting,1,WI_1,FOODS_3_048,d_1914,2016-04-25,1.0,3.4164163723332552
hist_gradient_boosting,1,WI_1,FOODS_3_049,d_1914,2016-04-25,0.0,0.436389050958425
hist_gradient_boosting,1,WI_1,FOODS_3_050,d_1914,2016-04-25,0.0,0.10968939854797201
hist_gradient_boosting,2,CA_1,FOODS_3_001,d_1915,2016-04-26,0.0,0.5153768258515002
hist_gradient_boosting,2,CA_1,FOODS_3_002,d_1915,2016-04-26,0.0,0.3662575524956114
hist_gradient_boosting,2,CA_1,FOODS_3_003,d_1915,2016-04-26,1.0,0.6168223363177945
hist_gradient_boosting,2,CA_1,FOODS_3_004,d_1915,2016-04-26,0.0,0.798472567738856
hist_gradient_boosting,2,CA_1,FOODS_3_005,d_1915,2016-04-26,0.0,0.37653088914131144
hist_gradient_boosting,2,CA_1,FOODS_3_006,d_1915,2016-04-26,0.0,0.4233161134684275
hist_gradient_boosting,2,CA_1,FOODS_3_007,d_1915,2016-04-26,0.0,5.0669604112413555
hist_gradient_boosting,2,CA_1,FOODS_3_008,d_1915,2016-04-26,0.0,0.22305626712175636
hist_gradient_boosting,2,CA_1,FOODS_3_009,d_1915,2016-04-26,0.0,0.5510749804944567
hist_gradient_boosting,2,CA_1,FOODS_3_010,d_1915,2016-04-26,1.0,0.8020412567647253
hist_gradient_boosting,2,CA_1,FOODS_3_011,d_1915,2016-04-26,2.0,2.447181941193529
hist_gradient_boosting,2,CA_1,FOODS_3_012,d_1915,2016-04-26,1.0,1.799844371851654
hist_gradient_boosting,2,CA_1,FOODS_3_013,d_1915,2016-04-26,2.0,2.584015547784368
hist_gradient_boosting,2,CA_1,FOODS_3_014,d_1915,2016-04-26,0.0,0.646948954879239
hist_gradient_boosting,2,CA_1,FOODS_3_015,d_1915,2016-04-26,1.0,1.6088219533082209
hist_gradient_boosting,2,CA_1,FOODS_3_016,d_1915,2016-04-26,1.0,2.278524496130121
hist_gradient_boosting,2,CA_1,FOODS_3_017,d_1915,2016-04-26,0.0,0.11391986269431059
hist_gradient_boosting,2,CA_1,FOODS_3_018,d_1915,2016-04-26,0.0,1.1191910694455567
hist_gradient_boosting,2,CA_1,FOODS_3_019,d_1915,2016-04-26,1.0,0.99917268087709
hist_gradient_boosting,2,CA_1,FOODS_3_020,d_1915,2016-04-26,16.0,7.416043463141086
hist_gradient_boosting,2,CA_1,FOODS_3_021,d_1915,2016-04-26,2.0,1.0986624472415547
hist_gradient_boosting,2,CA_1,FOODS_3_022,d_1915,2016-04-26,1.0,0.19267227066177892
hist_gradient_boosting,2,CA_1,FOODS_3_023,d_1915,2016-04-26,1.0,1.4912344554225658
hist_gradient_boosting,2,CA_1,FOODS_3_024,d_1915,2016-04-26,0.0,0.18766131056606786
hist_gradient_boosting,2,CA_1,FOODS_3_025,d_1915,2016-04-26,1.0,1.0919416674589326
hist_gradient_boosting,2,CA_1,FOODS_3_026,d_1915,2016-04-26,0.0,1.8422675314235768
hist_gradient_boosting,2,CA_1,FOODS_3_027,d_1915,2016-04-26,2.0,0.7022477436037552
hist_gradient_boosting,2,CA_1,FOODS_3_028,d_1915,2016-04-26,3.0,1.4065162377582876
hist_gradient_boosting,2,CA_1,FOODS_3_029,d_1915,2016-04-26,1.0,1.085461755699284
hist_gradient_boosting,2,CA_1,FOODS_3_030,d_1915,2016-04-26,5.0,6.631816408212048
hist_gradient_boosting,2,CA_1,FOODS_3_031,d_1915,2016-04-26,2.0,1.0173246709553714
hist_gradient_boosting,2,CA_1,FOODS_3_032,d_1915,2016-04-26,0.0,1.1569783655847716
hist_gradient_boosting,2,CA_1,FOODS_3_033,d_1915,2016-04-26,0.0,0.3257798287855545
hist_gradient_boosting,2,CA_1,FOODS_3_034,d_1915,2016-04-26,4.0,1.534658144053242
hist_gradient_boosting,2,CA_1,FOODS_3_035,d_1915,2016-04-26,0.0,1.0296887159980006
hist_gradient_boosting,2,CA_1,FOODS_3_036,d_1915,2016-04-26,0.0,0.5947477967314002
hist_gradient_boosting,2,CA_1,FOODS_3_037,d_1915,2016-04-26,5.0,5.09090733200375
hist_gradient_boosting,2,CA_1,FOODS_3_038,d_1915,2016-04-26,1.0,0.5819234416402254
hist_gradient_boosting,2,CA_1,FOODS_3_039,d_1915,2016-04-26,3.0,4.666124855867198
hist_gradient_boosting,2,CA_1,FOODS_3_040,d_1915,2016-04-26,0.0,0.7795682976679507
hist_gradient_boosting,2,CA_1,FOODS_3_041,d_1915,2016-04-26,4.0,3.310593243055923
hist_gradient_boosting,2,CA_1,FOODS_3_042,d_1915,2016-04-26,1.0,2.497067808366498
hist_gradient_boosting,2,CA_1,FOODS_3_043,d_1915,2016-04-26,0.0,1.4781838067096678
hist_gradient_boosting,2,CA_1,FOODS_3_044,d_1915,2016-04-26,1.0,0.6267881987374194
hist_gradient_boosting,2,CA_1,FOODS_3_045,d_1915,2016-04-26,0.0,0.3716904326200563
hist_gradient_boosting,2,CA_1,FOODS_3_046,d_1915,2016-04-26,1.0,1.1955031310550208
hist_gradient_boosting,2,CA_1,FOODS_3_047,d_1915,2016-04-26,3.0,1.071616765244004
hist_gradient_boosting,2,CA_1,FOODS_3_048,d_1915,2016-04-26,2.0,1.4154579271629537
hist_gradient_boosting,2,CA_1,FOODS_3_049,d_1915,2016-04-26,0.0,0.7652450626187995
hist_gradient_boosting,2,CA_1,FOODS_3_050,d_1915,2016-04-26,0.0,0.2371661307682156
hist_gradient_boosting,2,TX_1,FOODS_3_001,d_1915,2016-04-26,0.0,0.12378609652661787
hist_gradient_boosting,2,TX_1,FOODS_3_002,d_1915,2016-04-26,0.0,0.3676702182554482
hist_gradient_boosting,2,TX_1,FOODS_3_003,d_1915,2016-04-26,0.0,0.13844460554309124
hist_gradient_boosting,2,TX_1,FOODS_3_004,d_1915,2016-04-26,0.0,0.12076606537904247
hist_gradient_boosting,2,TX_1,FOODS_3_005,d_1915,2016-04-26,0.0,1.1688290804424968
hist_gradient_boosting,2,TX_1,FOODS_3_006,d_1915,2016-04-26,0.0,0.6706796506639205
hist_gradient_boosting,2,TX_1,FOODS_3_007,d_1915,2016-04-26,0.0,1.2885651375965042
hist_gradient_boosting,2,TX_1,FOODS_3_008,d_1915,2016-04-26,0.0,0.20038803790740908
hist_gradient_boosting,2,TX_1,FOODS_3_009,d_1915,2016-04-26,0.0,0.3066254521385341
hist_gradient_boosting,2,TX_1,FOODS_3_010,d_1915,2016-04-26,0.0,0.38037770008204835
hist_gradient_boosting,2,TX_1,FOODS_3_011,d_1915,2016-04-26,1.0,0.3534621223414692
hist_gradient_boosting,2,TX_1,FOODS_3_012,d_1915,2016-04-26,2.0,0.5850282142757937
hist_gradient_boosting,2,TX_1,FOODS_3_013,d_1915,2016-04-26,0.0,0.33283282715423845
hist_gradient_boosting,2,TX_1,FOODS_3_014,d_1915,2016-04-26,0.0,0.3588369946129006
hist_gradient_boosting,2,TX_1,FOODS_3_015,d_1915,2016-04-26,0.0,1.1241845138766513
hist_gradient_boosting,2,TX_1,FOODS_3_016,d_1915,2016-04-26,0.0,0.30068439078105585
hist_gradient_boosting,2,TX_1,FOODS_3_017,d_1915,2016-04-26,0.0,0.14682735633725982
hist_gradient_boosting,2,TX_1,FOODS_3_018,d_1915,2016-04-26,1.0,0.18622175973075256
hist_gradient_boosting,2,TX_1,FOODS_3_019,d_1915,2016-04-26,0.0,0.3681143500343547
hist_gradient_boosting,2,TX_1,FOODS_3_020,d_1915,2016-04-26,1.0,1.483371487408742
hist_gradient_boosting,2,TX_1,FOODS_3_021,d_1915,2016-04-26,3.0,0.991491446689987
hist_gradient_boosting,2,TX_1,FOODS_3_022,d_1915,2016-04-26,0.0,0.31740871462039905
hist_gradient_boosting,2,TX_1,FOODS_3_023,d_1915,2016-04-26,0.0,1.054702240532946
hist_gradient_boosting,2,TX_1,FOODS_3_024,d_1915,2016-04-26,0.0,0.18328338601002742
hist_gradient_boosting,2,TX_1,FOODS_3_025,d_1915,2016-04-26,1.0,0.8737815786926904
hist_gradient_boosting,2,TX_1,FOODS_3_026,d_1915,2016-04-26,2.0,0.8275590774319358
hist_gradient_boosting,2,TX_1,FOODS_3_027,d_1915,2016-04-26,1.0,0.5671610780676805
hist_gradient_boosting,2,TX_1,FOODS_3_028,d_1915,2016-04-26,0.0,0.7245925868206091
hist_gradient_boosting,2,TX_1,FOODS_3_029,d_1915,2016-04-26,0.0,0.9384066091134048
hist_gradient_boosting,2,TX_1,FOODS_3_030,d_1915,2016-04-26,12.0,7.673738869131447
hist_gradient_boosting,2,TX_1,FOODS_3_031,d_1915,2016-04-26,1.0,0.5239152161902358
hist_gradient_boosting,2,TX_1,FOODS_3_032,d_1915,2016-04-26,1.0,1.394431173948175
hist_gradient_boosting,2,TX_1,FOODS_3_033,d_1915,2016-04-26,0.0,0.28464535206289177
hist_gradient_boosting,2,TX_1,FOODS_3_034,d_1915,2016-04-26,2.0,0.7960226400563005
hist_gradient_boosting,2,TX_1,FOODS_3_035,d_1915,2016-04-26,0.0,0.6163516904393035
hist_gradient_boosting,2,TX_1,FOODS_3_036,d_1915,2016-04-26,0.0,0.11273852286393093
hist_gradient_boosting,2,TX_1,FOODS_3_037,d_1915,2016-04-26,3.0,1.005635801541539
hist_gradient_boosting,2,TX_1,FOODS_3_038,d_1915,2016-04-26,0.0,0.186437108743042
hist_gradient_boosting,2,TX_1,FOODS_3_039,d_1915,2016-04-26,0.0,0.9844451079717333
hist_gradient_boosting,2,TX_1,FOODS_3_040,d_1915,2016-04-26,0.0,0.4007938577658871
hist_gradient_boosting,2,TX_1,FOODS_3_041,d_1915,2016-04-26,1.0,1.2096953461546194
hist_gradient_boosting,2,TX_1,FOODS_3_042,d_1915,2016-04-26,3.0,2.3888456504809685
hist_gradient_boosting,2,TX_1,FOODS_3_043,d_1915,2016-04-26,0.0,0.13621624822452885
hist_gradient_boosting,2,TX_1,FOODS_3_044,d_1915,2016-04-26,0.0,0.3643015088576072
hist_gradient_boosting,2,TX_1,FOODS_3_045,d_1915,2016-04-26,0.0,0.4234869130652947
hist_gradient_boosting,2,TX_1,FOODS_3_046,d_1915,2016-04-26,0.0,0.33737346323505224
hist_gradient_boosting,2,TX_1,FOODS_3_047,d_1915,2016-04-26,2.0,1.212754560028109
hist_gradient_boosting,2,TX_1,FOODS_3_048,d_1915,2016-04-26,1.0,0.9733439280724522
hist_gradient_boosting,2,TX_1,FOODS_3_049,d_1915,2016-04-26,0.0,0.3321846327457422
hist_gradient_boosting,2,TX_1,FOODS_3_050,d_1915,2016-04-26,0.0,0.1701762633232158
hist_gradient_boosting,2,WI_1,FOODS_3_001,d_1915,2016-04-26,0.0,0.48367910553859056
hist_gradient_boosting,2,WI_1,FOODS_3_002,d_1915,2016-04-26,0.0,0.3867985057455436
hist_gradient_boosting,2,WI_1,FOODS_3_003,d_1915,2016-04-26,2.0,0.9742085120218984
hist_gradient_boosting,2,WI_1,FOODS_3_004,d_1915,2016-04-26,3.0,0.3148843593428603
hist_gradient_boosting,2,WI_1,FOODS_3_005,d_1915,2016-04-26,2.0,0.5952439081827413
hist_gradient_boosting,2,WI_1,FOODS_3_006,d_1915,2016-04-26,1.0,0.8502262415383903
hist_gradient_boosting,2,WI_1,FOODS_3_007,d_1915,2016-04-26,2.0,2.6817185009086346
hist_gradient_boosting,2,WI_1,FOODS_3_008,d_1915,2016-04-26,0.0,0.2150962662233963
hist_gradient_boosting,2,WI_1,FOODS_3_009,d_1915,2016-04-26,0.0,0.1501986373406596
hist_gradient_boosting,2,WI_1,FOODS_3_010,d_1915,2016-04-26,0.0,0.9560765236053232
hist_gradient_boosting,2,WI_1,FOODS_3_011,d_1915,2016-04-26,1.0,2.1097607707415036
hist_gradient_boosting,2,WI_1,FOODS_3_012,d_1915,2016-04-26,0.0,0.6838892122069345
hist_gradient_boosting,2,WI_1,FOODS_3_013,d_1915,2016-04-26,6.0,1.4623566963360128
hist_gradient_boosting,2,WI_1,FOODS_3_014,d_1915,2016-04-26,0.0,0.7914074847888115
hist_gradient_boosting,2,WI_1,FOODS_3_015,d_1915,2016-04-26,1.0,1.4609718384246144
hist_gradient_boosting,2,WI_1,FOODS_3_016,d_1915,2016-04-26,0.0,1.1926096600761131
hist_gradient_boosting,2,WI_1,FOODS_3_017,d_1915,2016-04-26,0.0,0.1918162142296383
hist_gradient_boosting,2,WI_1,FOODS_3_018,d_1915,2016-04-26,0.0,0.3842486163096553
hist_gradient_boosting,2,WI_1,FOODS_3_019,d_1915,2016-04-26,0.0,1.0217834785777162
